date,voice,platform_group,posts,era,halfyear,lit_window,political_window
2022-11-17,creators,video,5,pre,2022H2,FALSE,TRUE
2022-11-17,creators,web,0,pre,2022H2,FALSE,TRUE
2022-11-17,lay_media,facebook,7,pre,2022H2,FALSE,TRUE
2022-11-17,lay_media,other,0,pre,2022H2,FALSE,TRUE
2022-11-17,lay_media,video,4,pre,2022H2,FALSE,TRUE
2022-11-17,lay_media,web,4,pre,2022H2,FALSE,TRUE
2022-11-17,official,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-17,official,other,0,pre,2022H2,FALSE,TRUE
2022-11-17,official,video,0,pre,2022H2,FALSE,TRUE
2022-11-17,official,web,41,pre,2022H2,FALSE,TRUE
2022-11-17,portal,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-17,portal,other,0,pre,2022H2,FALSE,TRUE
2022-11-17,portal,video,0,pre,2022H2,FALSE,TRUE
2022-11-17,portal,web,4,pre,2022H2,FALSE,TRUE
2022-11-18,creators,facebook,1,pre,2022H2,FALSE,TRUE
2022-11-18,creators,other,0,pre,2022H2,FALSE,TRUE
2022-11-18,creators,video,5,pre,2022H2,FALSE,TRUE
2022-11-18,creators,web,0,pre,2022H2,FALSE,TRUE
2022-11-18,lay_media,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-18,lay_media,other,0,pre,2022H2,FALSE,TRUE
2022-11-18,lay_media,video,1,pre,2022H2,FALSE,TRUE
2022-11-18,lay_media,web,7,pre,2022H2,FALSE,TRUE
2022-11-18,official,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-18,official,other,0,pre,2022H2,FALSE,TRUE
2022-11-18,official,video,0,pre,2022H2,FALSE,TRUE
2022-11-18,official,web,31,pre,2022H2,FALSE,TRUE
2022-11-18,portal,facebook,1,pre,2022H2,FALSE,TRUE
2022-11-18,portal,other,0,pre,2022H2,FALSE,TRUE
2022-11-18,portal,video,0,pre,2022H2,FALSE,TRUE
2022-11-18,portal,web,6,pre,2022H2,FALSE,TRUE
2022-11-19,creators,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-19,creators,other,0,pre,2022H2,FALSE,TRUE
2022-11-19,creators,video,6,pre,2022H2,FALSE,TRUE
2022-11-19,creators,web,0,pre,2022H2,FALSE,TRUE
2022-11-19,lay_media,facebook,5,pre,2022H2,FALSE,TRUE
2022-11-19,lay_media,other,0,pre,2022H2,FALSE,TRUE
2022-11-19,lay_media,video,2,pre,2022H2,FALSE,TRUE
2022-11-19,lay_media,web,9,pre,2022H2,FALSE,TRUE
2022-11-19,official,facebook,1,pre,2022H2,FALSE,TRUE
2022-11-19,official,other,0,pre,2022H2,FALSE,TRUE
2022-11-19,official,video,0,pre,2022H2,FALSE,TRUE
2022-11-19,official,web,32,pre,2022H2,FALSE,TRUE
2022-11-19,portal,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-19,portal,other,0,pre,2022H2,FALSE,TRUE
2022-11-19,portal,video,0,pre,2022H2,FALSE,TRUE
2022-11-19,portal,web,2,pre,2022H2,FALSE,TRUE
2022-11-20,creators,facebook,2,pre,2022H2,FALSE,TRUE
2022-11-20,creators,other,0,pre,2022H2,FALSE,TRUE
2022-11-20,creators,video,5,pre,2022H2,FALSE,TRUE
2022-11-20,creators,web,0,pre,2022H2,FALSE,TRUE
2022-11-20,lay_media,facebook,2,pre,2022H2,FALSE,TRUE
2022-11-20,lay_media,other,0,pre,2022H2,FALSE,TRUE
2022-11-20,lay_media,video,1,pre,2022H2,FALSE,TRUE
2022-11-20,lay_media,web,4,pre,2022H2,FALSE,TRUE
2022-11-20,official,facebook,1,pre,2022H2,FALSE,TRUE
2022-11-20,official,other,0,pre,2022H2,FALSE,TRUE
2022-11-20,official,video,0,pre,2022H2,FALSE,TRUE
2022-11-20,official,web,33,pre,2022H2,FALSE,TRUE
2022-11-20,portal,facebook,0,pre,2022H2,FALSE,TRUE
2022-11-20,portal,other,0,pre,2022H2,FALSE,TRUE
2022-11-20,portal,video,0,pre,2022H2,FALSE,TRUE
2022-11-20,portal,web,2,pre,2022H2,FALSE,TRUE
2022-11-21,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-21,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-21,creators,video,6,pre,2022H2,FALSE,FALSE
2022-11-21,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-21,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-11-21,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-21,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-11-21,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-11-21,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-21,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-21,official,video,0,pre,2022H2,FALSE,FALSE
2022-11-21,official,web,73,pre,2022H2,FALSE,FALSE
2022-11-21,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-21,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-21,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-21,portal,web,1,pre,2022H2,FALSE,FALSE
2022-11-22,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-22,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-22,creators,video,5,pre,2022H2,FALSE,FALSE
2022-11-22,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-22,lay_media,facebook,2,pre,2022H2,FALSE,FALSE
2022-11-22,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-22,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-11-22,lay_media,web,8,pre,2022H2,FALSE,FALSE
2022-11-22,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-22,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-22,official,video,1,pre,2022H2,FALSE,FALSE
2022-11-22,official,web,40,pre,2022H2,FALSE,FALSE
2022-11-22,portal,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-22,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-22,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-22,portal,web,5,pre,2022H2,FALSE,FALSE
2022-11-23,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-23,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-23,creators,video,6,pre,2022H2,FALSE,FALSE
2022-11-23,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-23,lay_media,facebook,5,pre,2022H2,FALSE,FALSE
2022-11-23,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-23,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-11-23,lay_media,web,7,pre,2022H2,FALSE,FALSE
2022-11-23,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-23,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-23,official,video,1,pre,2022H2,FALSE,FALSE
2022-11-23,official,web,40,pre,2022H2,FALSE,FALSE
2022-11-23,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-23,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-23,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-23,portal,web,4,pre,2022H2,FALSE,FALSE
2022-11-24,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-24,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-24,creators,video,5,pre,2022H2,FALSE,FALSE
2022-11-24,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-24,lay_media,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-24,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-24,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-11-24,lay_media,web,4,pre,2022H2,FALSE,FALSE
2022-11-24,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-24,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-24,official,video,0,pre,2022H2,FALSE,FALSE
2022-11-24,official,web,39,pre,2022H2,FALSE,FALSE
2022-11-24,portal,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-24,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-24,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-24,portal,web,6,pre,2022H2,FALSE,FALSE
2022-11-25,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-25,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-25,creators,video,8,pre,2022H2,FALSE,FALSE
2022-11-25,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-25,lay_media,facebook,6,pre,2022H2,FALSE,FALSE
2022-11-25,lay_media,other,1,pre,2022H2,FALSE,FALSE
2022-11-25,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-11-25,lay_media,web,10,pre,2022H2,FALSE,FALSE
2022-11-25,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-25,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-25,official,video,0,pre,2022H2,FALSE,FALSE
2022-11-25,official,web,55,pre,2022H2,FALSE,FALSE
2022-11-25,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-25,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-25,portal,video,1,pre,2022H2,FALSE,FALSE
2022-11-25,portal,web,4,pre,2022H2,FALSE,FALSE
2022-11-26,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-26,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-26,creators,video,8,pre,2022H2,FALSE,FALSE
2022-11-26,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-26,lay_media,facebook,6,pre,2022H2,FALSE,FALSE
2022-11-26,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-26,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-11-26,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-11-26,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-26,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-26,official,video,1,pre,2022H2,FALSE,FALSE
2022-11-26,official,web,47,pre,2022H2,FALSE,FALSE
2022-11-26,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-26,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-26,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-26,portal,web,7,pre,2022H2,FALSE,FALSE
2022-11-27,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-27,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-27,creators,video,7,pre,2022H2,FALSE,FALSE
2022-11-27,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-27,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-11-27,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-27,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-11-27,lay_media,web,3,pre,2022H2,FALSE,FALSE
2022-11-27,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-27,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-27,official,video,0,pre,2022H2,FALSE,FALSE
2022-11-27,official,web,34,pre,2022H2,FALSE,FALSE
2022-11-27,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-27,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-27,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-27,portal,web,12,pre,2022H2,FALSE,FALSE
2022-11-28,creators,facebook,2,pre,2022H2,FALSE,FALSE
2022-11-28,creators,other,0,pre,2022H2,FALSE,FALSE
2022-11-28,creators,video,9,pre,2022H2,FALSE,FALSE
2022-11-28,creators,web,0,pre,2022H2,FALSE,FALSE
2022-11-28,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-11-28,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-11-28,lay_media,video,4,pre,2022H2,FALSE,FALSE
2022-11-28,lay_media,web,9,pre,2022H2,FALSE,FALSE
2022-11-28,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-11-28,official,other,0,pre,2022H2,FALSE,FALSE
2022-11-28,official,video,0,pre,2022H2,FALSE,FALSE
2022-11-28,official,web,61,pre,2022H2,FALSE,FALSE
2022-11-28,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-11-28,portal,other,0,pre,2022H2,FALSE,FALSE
2022-11-28,portal,video,0,pre,2022H2,FALSE,FALSE
2022-11-28,portal,web,2,pre,2022H2,FALSE,FALSE
2022-12-01,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-01,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-01,creators,video,7,pre,2022H2,FALSE,FALSE
2022-12-01,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-01,lay_media,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-01,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-01,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-12-01,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-12-01,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-01,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-01,official,video,2,pre,2022H2,FALSE,FALSE
2022-12-01,official,web,38,pre,2022H2,FALSE,FALSE
2022-12-01,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-01,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-01,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-01,portal,web,9,pre,2022H2,FALSE,FALSE
2022-12-02,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-02,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-02,creators,video,8,pre,2022H2,FALSE,FALSE
2022-12-02,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-02,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-12-02,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-02,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-02,lay_media,web,7,pre,2022H2,FALSE,FALSE
2022-12-02,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-02,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-02,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-02,official,web,36,pre,2022H2,FALSE,FALSE
2022-12-02,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-02,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-02,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-02,portal,web,5,pre,2022H2,FALSE,FALSE
2022-12-03,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-03,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-03,creators,video,11,pre,2022H2,FALSE,FALSE
2022-12-03,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-03,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-12-03,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-03,lay_media,video,3,pre,2022H2,FALSE,FALSE
2022-12-03,lay_media,web,9,pre,2022H2,FALSE,FALSE
2022-12-03,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-03,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-03,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-03,official,web,26,pre,2022H2,FALSE,FALSE
2022-12-03,portal,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-03,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-03,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-03,portal,web,7,pre,2022H2,FALSE,FALSE
2022-12-04,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-04,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-04,creators,video,7,pre,2022H2,FALSE,FALSE
2022-12-04,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-04,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-12-04,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-04,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-04,lay_media,web,9,pre,2022H2,FALSE,FALSE
2022-12-04,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-04,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-04,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-04,official,web,28,pre,2022H2,FALSE,FALSE
2022-12-04,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-04,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-04,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-04,portal,web,8,pre,2022H2,FALSE,FALSE
2022-12-05,creators,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-05,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-05,creators,video,10,pre,2022H2,FALSE,FALSE
2022-12-05,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-05,lay_media,facebook,6,pre,2022H2,FALSE,FALSE
2022-12-05,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-05,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-05,lay_media,web,11,pre,2022H2,FALSE,FALSE
2022-12-05,official,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-05,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-05,official,video,4,pre,2022H2,FALSE,FALSE
2022-12-05,official,web,64,pre,2022H2,FALSE,FALSE
2022-12-05,portal,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-05,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-05,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-05,portal,web,11,pre,2022H2,FALSE,FALSE
2022-12-06,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-06,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-06,creators,video,6,pre,2022H2,FALSE,FALSE
2022-12-06,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-06,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-12-06,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-06,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-06,lay_media,web,7,pre,2022H2,FALSE,FALSE
2022-12-06,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-06,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-06,official,video,2,pre,2022H2,FALSE,FALSE
2022-12-06,official,web,48,pre,2022H2,FALSE,FALSE
2022-12-06,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-06,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-06,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-06,portal,web,4,pre,2022H2,FALSE,FALSE
2022-12-07,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-07,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-07,creators,video,4,pre,2022H2,FALSE,FALSE
2022-12-07,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-07,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-12-07,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-07,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-12-07,lay_media,web,4,pre,2022H2,FALSE,FALSE
2022-12-07,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-07,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-07,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-07,official,web,53,pre,2022H2,FALSE,FALSE
2022-12-07,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-07,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-07,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-07,portal,web,8,pre,2022H2,FALSE,FALSE
2022-12-08,creators,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-08,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-08,creators,video,5,pre,2022H2,FALSE,FALSE
2022-12-08,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-08,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-12-08,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-08,lay_media,video,7,pre,2022H2,FALSE,FALSE
2022-12-08,lay_media,web,5,pre,2022H2,FALSE,FALSE
2022-12-08,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-08,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-08,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-08,official,web,54,pre,2022H2,FALSE,FALSE
2022-12-08,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-08,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-08,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-08,portal,web,10,pre,2022H2,FALSE,FALSE
2022-12-09,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-09,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-09,creators,video,6,pre,2022H2,FALSE,FALSE
2022-12-09,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-09,lay_media,facebook,5,pre,2022H2,FALSE,FALSE
2022-12-09,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-09,lay_media,video,5,pre,2022H2,FALSE,FALSE
2022-12-09,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-12-09,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-09,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-09,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-09,official,web,38,pre,2022H2,FALSE,FALSE
2022-12-09,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-09,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-09,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-09,portal,web,2,pre,2022H2,FALSE,FALSE
2022-12-10,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-10,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-10,creators,video,7,pre,2022H2,FALSE,FALSE
2022-12-10,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-10,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-12-10,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-10,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-12-10,lay_media,web,7,pre,2022H2,FALSE,FALSE
2022-12-10,official,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-10,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-10,official,video,1,pre,2022H2,FALSE,FALSE
2022-12-10,official,web,38,pre,2022H2,FALSE,FALSE
2022-12-10,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-10,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-10,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-10,portal,web,7,pre,2022H2,FALSE,FALSE
2022-12-11,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-11,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-11,creators,video,3,pre,2022H2,FALSE,FALSE
2022-12-11,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-11,lay_media,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-11,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-11,lay_media,video,0,pre,2022H2,FALSE,FALSE
2022-12-11,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-12-11,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-11,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-11,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-11,official,web,23,pre,2022H2,FALSE,FALSE
2022-12-11,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-11,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-11,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-11,portal,web,4,pre,2022H2,FALSE,FALSE
2022-12-12,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-12,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-12,creators,video,9,pre,2022H2,FALSE,FALSE
2022-12-12,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-12,lay_media,facebook,4,pre,2022H2,FALSE,FALSE
2022-12-12,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-12,lay_media,video,4,pre,2022H2,FALSE,FALSE
2022-12-12,lay_media,web,11,pre,2022H2,FALSE,FALSE
2022-12-12,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-12,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-12,official,video,1,pre,2022H2,FALSE,FALSE
2022-12-12,official,web,51,pre,2022H2,FALSE,FALSE
2022-12-12,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-12,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-12,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-12,portal,web,4,pre,2022H2,FALSE,FALSE
2022-12-13,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-13,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-13,creators,video,9,pre,2022H2,FALSE,FALSE
2022-12-13,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-13,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-12-13,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-13,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-13,lay_media,web,6,pre,2022H2,FALSE,FALSE
2022-12-13,official,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-13,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-13,official,video,1,pre,2022H2,FALSE,FALSE
2022-12-13,official,web,28,pre,2022H2,FALSE,FALSE
2022-12-13,portal,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-13,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-13,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-13,portal,web,4,pre,2022H2,FALSE,FALSE
2022-12-14,creators,facebook,1,pre,2022H2,FALSE,FALSE
2022-12-14,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-14,creators,video,9,pre,2022H2,FALSE,FALSE
2022-12-14,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-14,lay_media,facebook,3,pre,2022H2,FALSE,FALSE
2022-12-14,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-14,lay_media,video,2,pre,2022H2,FALSE,FALSE
2022-12-14,lay_media,web,14,pre,2022H2,FALSE,FALSE
2022-12-14,official,facebook,2,pre,2022H2,FALSE,FALSE
2022-12-14,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-14,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-14,official,web,34,pre,2022H2,FALSE,FALSE
2022-12-14,portal,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-14,portal,other,0,pre,2022H2,FALSE,FALSE
2022-12-14,portal,video,0,pre,2022H2,FALSE,FALSE
2022-12-14,portal,web,7,pre,2022H2,FALSE,FALSE
2022-12-15,creators,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-15,creators,other,0,pre,2022H2,FALSE,FALSE
2022-12-15,creators,video,6,pre,2022H2,FALSE,FALSE
2022-12-15,creators,web,0,pre,2022H2,FALSE,FALSE
2022-12-15,lay_media,facebook,5,pre,2022H2,FALSE,FALSE
2022-12-15,lay_media,other,0,pre,2022H2,FALSE,FALSE
2022-12-15,lay_media,video,1,pre,2022H2,FALSE,FALSE
2022-12-15,lay_media,web,8,pre,2022H2,FALSE,FALSE
2022-12-15,official,facebook,0,pre,2022H2,FALSE,FALSE
2022-12-15,official,other,0,pre,2022H2,FALSE,FALSE
2022-12-15,official,video,0,pre,2022H2,FALSE,FALSE
2022-12-15,official,web,41,pre,2022H2,FALSE,FALSE
